date,dew,temp,press,wnd_spd,snow,rain,pollution
2014-07-13 13:00:00,11,35,1001,3.13,0,0,10
2014-07-13 14:00:00,12,36,1001,4.92,0,0,12
2014-07-13 15:00:00,12,36,1000,6.71,0,0,11
2014-07-13 16:00:00,14,31,1001,11.18,0,1,9
2014-07-13 17:00:00,12,32,1000,16.1,0,2,20
2014-07-13 18:00:00,14,30,1000,3.13,0,0,21
2014-07-13 19:00:00,15,30,1001,6.26,0,0,20
2014-07-13 20:00:00,17,26,1001,0.89,0,0,26
2014-07-13 21:00:00,17,25,1002,0.89,0,0,35
2014-07-13 22:00:00,17,24,1002,1.78,0,0,58
2014-07-13 23:00:00,18,23,1002,2.67,0,0,45
2014-07-14 00:00:00,17,23,1003,1.79,0,0,50
2014-07-14 01:00:00,18,22,1002,0.89,0,0,58
2014-07-14 02:00:00,18,22,1002,0.89,0,0,44
2014-07-14 03:00:00,17,21,1002,2.68,0,0,46
2014-07-14 04:00:00,17,21,1002,3.57,0,0,31
2014-07-14 05:00:00,17,20,1003,6.7,0,0,23
2014-07-14 06:00:00,17,22,1003,9.83,0,0,21
2014-07-14 07:00:00,17,24,1003,11.62,0,0,24
2014-07-14 08:00:00,16,27,1003,3.13,0,0,19
2014-07-14 09:00:00,16,29,1003,6.26,0,0,22
2014-07-14 10:00:00,14,31,1003,9.39,0,0,18
2014-07-14 11:00:00,14,33,1003,1.79,0,0,19
2014-07-14 12:00:00,14,34,1002,3.58,0,0,21
2014-07-14 13:00:00,15,35,1002,3.13,0,0,22
2014-07-14 14:00:00,14,35,1002,7.15,0,0,29
2014-07-14 15:00:00,14,36,1001,10.28,0,0,36
2014-07-14 16:00:00,15,36,1001,13.41,0,0,39
2014-07-14 17:00:00,15,36,1000,16.54,0,0,36
2014-07-14 18:00:00,15,35,1001,19.67,0,0,42
2014-07-14 19:00:00,18,32,1001,20.56,0,0,38
2014-07-14 20:00:00,18,29,1001,0.89,0,0,36
2014-07-14 21:00:00,15,31,1002,5.81,0,0,30
2014-07-14 22:00:00,13,29,1002,4.02,0,0,15
2014-07-14 23:00:00,16,28,1002,7.15,0,0,19
2014-07-15 00:00:00,17,28,1003,3.13,0,0,30
2014-07-15 01:00:00,17,27,1005,10.28,0,0,60
2014-07-15 02:00:00,15,26,1004,18.33,0,0,40
2014-07-15 03:00:00,15,26,1004,23.25,0,0,29
2014-07-15 04:00:00,15,25,1004,26.38,0,0,35
2014-07-15 05:00:00,16,24,1004,30.4,0,0,40
2014-07-15 06:00:00,17,23,1004,0.89,0,0,42
2014-07-15 07:00:00,16,25,1004,1.78,0,0,37
2014-07-15 08:00:00,17,26,1004,3.13,0,0,44
2014-07-15 09:00:00,17,27,1004,1.79,0,0,49
2014-07-15 10:00:00,18,29,1004,3.13,0,0,50
2014-07-15 11:00:00,18,30,1004,7.15,0,0,52
2014-07-15 12:00:00,17,31,1004,10.28,0,0,50
2014-07-15 13:00:00,17,31,1004,15.2,0,0,52
2014-07-15 14:00:00,17,31,1003,20.12,0,0,50
2014-07-15 15:00:00,17,32,1003,24.14,0,0,55
2014-07-15 16:00:00,17,32,1002,29.06,0,0,57
2014-07-15 17:00:00,17,32,1002,33.98,0,0,45
2014-07-15 18:00:00,17,31,1002,38.9,0,0,51
2014-07-15 19:00:00,17,30,1002,42.92,0,0,49
2014-07-15 20:00:00,18,30,1003,47.84,0,0,54
2014-07-15 21:00:00,20,28,1003,51.86,0,1,62
2014-07-15 22:00:00,21,26,1003,53.65,0,2,73
2014-07-15 23:00:00,20,27,1004,56.78,0,0,81
2014-07-16 00:00:00,20,27,1004,1.79,0,0,93
2014-07-16 01:00:00,20,24,1003,1.79,0,0,108
2014-07-16 02:00:00,20,24,1003,1.79,0,0,112
2014-07-16 03:00:00,21,24,1003,3.58,0,0,113
2014-07-16 04:00:00,21,24,1003,0.89,0,0,85
2014-07-16 05:00:00,21,24,1003,1.79,0,0,90
2014-07-16 06:00:00,21,24,1004,0.89,0,0,85
2014-07-16 07:00:00,21,25,1004,1.79,0,0,121
2014-07-16 08:00:00,21,26,1004,1.79,0,0,130
2014-07-16 09:00:00,22,27,1004,0.89,0,0,133
2014-07-16 10:00:00,21,27,1005,1.78,0,0,148
2014-07-16 11:00:00,22,27,1004,1.79,0,1,160
2014-07-16 12:00:00,21,27,1005,0.89,0,2,159
2014-07-16 13:00:00,23,26,1003,1.79,0,3,172
2014-07-16 14:00:00,22,29,1002,1.79,0,0,142
2014-07-16 15:00:00,22,30,1002,3.13,0,0,146
2014-07-16 16:00:00,22,31,1002,6.26,0,0,134
2014-07-16 17:00:00,21,28,1002,13.41,0,0,111
2014-07-16 18:00:00,20,27,1002,17.43,0,0,90
2014-07-16 19:00:00,20,26,1003,21.45,0,1,60
2014-07-16 20:00:00,21,24,1004,24.58,0,2,60
2014-07-16 21:00:00,20,24,1005,26.37,0,0,70
2014-07-16 22:00:00,21,23,1005,0.89,0,0,80
2014-07-16 23:00:00,20,22,1006,1.79,0,0,74
2014-07-17 00:00:00,19,22,1004,0.89,0,0,64
2014-07-17 01:00:00,20,23,1006,3.13,0,0,82
2014-07-17 02:00:00,20,23,1005,1.79,0,0,111
2014-07-17 03:00:00,20,23,1005,1.79,0,0,112
2014-07-17 04:00:00,20,23,1005,1.79,0,0,128
2014-07-17 05:00:00,20,23,1006,0.89,0,0,126
2014-07-17 06:00:00,21,23,1006,1.34,0,0,147
2014-07-17 07:00:00,20,24,1006,2.23,0,0,135
2014-07-17 08:00:00,21,24,1006,3.12,0,0,142
2014-07-17 09:00:00,21,26,1006,1.79,0,0,144
2014-07-17 10:00:00,21,26,1006,1.79,0,0,142
2014-07-17 11:00:00,21,28,1006,3.58,0,0,139
2014-07-17 12:00:00,21,28,1006,5.37,0,0,129
2014-07-17 13:00:00,21,29,1005,9.39,0,0,132
2014-07-17 14:00:00,22,28,1005,14.31,0,0,130
2014-07-17 15:00:00,22,28,1005,17.44,0,0,162
2014-07-17 16:00:00,22,28,1005,19.23,0,0,162
2014-07-17 17:00:00,22,28,1005,0.89,0,0,163
2014-07-17 18:00:00,22,28,1005,1.78,0,0,152
2014-07-17 19:00:00,23,28,1006,2.67,0,0,150
2014-07-17 20:00:00,22,26,1006,3.56,0,0,160
2014-07-17 21:00:00,23,26,1007,0.89,0,0,172
2014-07-17 22:00:00,23,26,1007,1.78,0,0,188
2014-07-17 23:00:00,23,26,1007,0.89,0,0,195
2014-07-18 00:00:00,23,26,1006,1.79,0,0,220
2014-07-18 01:00:00,23,25,1006,0.89,0,0,191
2014-07-18 02:00:00,22,26,1006,3.13,0,0,154
2014-07-18 03:00:00,21,25,1007,0.89,0,0,158
2014-07-18 04:00:00,21,25,1007,2.68,0,0,131
2014-07-18 05:00:00,21,24,1007,0.45,0,0,128
2014-07-18 06:00:00,22,25,1007,0.89,0,0,123
2014-07-18 07:00:00,21,25,1008,2.68,0,0,112
2014-07-18 08:00:00,21,26,1008,4.47,0,0,122
2014-07-18 09:00:00,22,28,1008,7.6,0,0,113
2014-07-18 10:00:00,22,29,1008,9.39,0,0,109
2014-07-18 11:00:00,23,30,1008,11.18,0,0,120
2014-07-18 12:00:00,23,31,1007,1.79,0,0,125
2014-07-18 13:00:00,24,32,1007,3.58,0,0,127
2014-07-18 14:00:00,23,33,1006,1.79,0,0,143
2014-07-18 15:00:00,23,34,1006,4.92,0,0,109
2014-07-18 16:00:00,23,34,1006,8.94,0,0,96
2014-07-18 17:00:00,22,34,1005,12.96,0,0,80
2014-07-18 18:00:00,22,34,1005,16.98,0,0,96
2014-07-18 19:00:00,23,32,1006,18.77,0,0,106
2014-07-18 20:00:00,23,32,1006,20.56,0,0,103
2014-07-18 21:00:00,24,30,1007,0.89,0,0,84
2014-07-18 22:00:00,24,29,1007,0.89,0,0,80
2014-07-18 23:00:00,24,29,1007,1.78,0,0,81
2014-07-19 00:00:00,24,28,1007,3.57,0,0,87
2014-07-19 01:00:00,24,28,1007,5.36,0,0,69
2014-07-19 02:00:00,23,28,1008,7.15,0,0,73
2014-07-19 03:00:00,23,26,1008,8.04,0,0,72
2014-07-19 04:00:00,23,27,1008,9.83,0,0,77
2014-07-19 05:00:00,23,27,1008,11.62,0,0,77
2014-07-19 06:00:00,24,27,1009,0.89,0,0,75
2014-07-19 07:00:00,24,28,1009,0.89,0,0,72
2014-07-19 08:00:00,24,30,1009,2.68,0,0,68
2014-07-19 09:00:00,24,32,1010,1.79,0,0,60
2014-07-19 10:00:00,24,34,1009,3.13,0,0,48
2014-07-19 11:00:00,23,34,1009,6.26,0,0,52
2014-07-19 12:00:00,23,36,1009,10.28,0,0,66
2014-07-19 13:00:00,23,35,1008,4.92,0,0,57
2014-07-19 14:00:00,23,36,1008,4.02,0,0,51
2014-07-19 15:00:00,23,36,1007,8.04,0,0,45
2014-07-19 16:00:00,22,37,1006,12.06,0,0,38
2014-07-19 17:00:00,22,36,1006,16.08,0,0,45
2014-07-19 18:00:00,22,35,1006,21,0,0,48
2014-07-19 19:00:00,22,34,1007,25.02,0,0,53
2014-07-19 20:00:00,23,33,1007,28.15,0,0,64
2014-07-19 21:00:00,24,32,1008,32.17,0,0,72
2014-07-19 22:00:00,24,31,1008,33.96,0,0,81
2014-07-19 23:00:00,24,31,1008,35.75,0,0,66
2014-07-20 00:00:00,24,31,1008,39.77,0,1,41
2014-07-20 01:00:00,23,30,1007,1.79,0,2,46
2014-07-20 02:00:00,24,29,1007,1.79,0,0,60
2014-07-20 03:00:00,24,28,1007,3.58,0,0,57
2014-07-20 04:00:00,24,27,1007,6.71,0,0,65
2014-07-20 05:00:00,23,27,1007,0.89,0,0,64
2014-07-20 06:00:00,23,27,1007,1.79,0,0,62
2014-07-20 07:00:00,23,28,1007,4.92,0,0,55
2014-07-20 08:00:00,23,30,1007,8.05,0,0,52
2014-07-20 09:00:00,23,31,1007,9.84,0,0,55
2014-07-20 10:00:00,23,32,1007,12.97,0,0,60
2014-07-20 11:00:00,23,33,1006,16.99,0,0,52
2014-07-20 12:00:00,23,34,1005,21.01,0,0,55
2014-07-20 13:00:00,24,34,1004,25.93,0,0,67
2014-07-20 14:00:00,24,34,1004,30.85,0,0,85
2014-07-20 15:00:00,23,35,1003,35.77,0,0,87
2014-07-20 16:00:00,23,36,1002,41.58,0,0,79
2014-07-20 17:00:00,22,35,1001,48.73,0,0,60
2014-07-20 18:00:00,22,35,1002,54.54,0,0,69
2014-07-20 19:00:00,23,34,1002,58.56,0,0,59
2014-07-20 20:00:00,23,33,1002,61.69,0,0,53
2014-07-20 21:00:00,23,33,1002,65.71,0,0,55
2014-07-20 22:00:00,23,33,1002,69.73,0,0,52
2014-07-20 23:00:00,23,32,1001,72.86,0,0,48
2014-07-21 00:00:00,24,32,1001,74.65,0,0,56
2014-07-21 01:00:00,24,31,1000,76.44,0,0,59
2014-07-21 02:00:00,24,30,1000,79.57,0,0,60
2014-07-21 03:00:00,24,30,999,82.7,0,0,55
2014-07-21 04:00:00,24,30,1000,85.83,0,0,59
2014-07-21 05:00:00,24,30,1000,88.96,0,0,59
2014-07-21 06:00:00,19,30,1001,8.94,0,0,53
2014-07-21 07:00:00,20,26,1002,13.86,0,1,20
2014-07-21 08:00:00,20,27,1002,19.67,0,0,20
2014-07-21 09:00:00,21,27,1003,23.69,0,0,20
2014-07-21 10:00:00,20,28,1003,27.71,0,0,11
2014-07-21 11:00:00,21,30,1002,31.73,0,0,15
2014-07-21 12:00:00,21,32,1002,3.13,0,0,12
2014-07-21 13:00:00,17,32,1002,5.81,0,0,15
2014-07-21 14:00:00,17,34,1002,11.62,0,0,14
2014-07-21 15:00:00,17,35,1001,14.75,0,0,15
2014-07-21 16:00:00,18,34,1002,1.79,0,0,13
2014-07-21 17:00:00,18,35,1002,1.79,0,0,11
2014-07-21 18:00:00,18,33,1002,1.79,0,0,14
2014-07-21 19:00:00,18,32,1002,0.89,0,0,15
2014-07-21 20:00:00,15,32,1003,3.13,0,0,17
2014-07-21 21:00:00,16,31,1004,6.26,0,0,14
2014-07-21 22:00:00,16,29,1004,3.13,0,0,11
2014-07-21 23:00:00,14,30,1004,7.15,0,0,9
2014-07-22 00:00:00,16,29,1004,8.94,0,0,6
2014-07-22 01:00:00,16,27,1005,10.73,0,0,6
2014-07-22 02:00:00,17,27,1005,12.52,0,0,13
2014-07-22 03:00:00,16,27,1005,1.79,0,0,10
2014-07-22 04:00:00,16,27,1006,3.13,0,0,16
2014-07-22 05:00:00,16,26,1006,4.92,0,0,16
2014-07-22 06:00:00,16,27,1006,8.94,0,0,14
2014-07-22 07:00:00,16,27,1006,12.96,0,0,18
2014-07-22 08:00:00,17,27,1007,14.75,0,0,19
2014-07-22 09:00:00,15,29,1007,16.54,0,0,15
2014-07-22 10:00:00,17,28,1007,0.89,0,0,12
2014-07-22 11:00:00,17,29,1007,1.79,0,0,0
2014-07-22 12:00:00,16,29,1007,3.13,0,0,0
2014-07-22 13:00:00,17,29,1007,8.05,0,0,18
2014-07-22 14:00:00,16,30,1007,12.07,0,1,17
2014-07-22 15:00:00,17,29,1006,17.88,0,0,16
2014-07-22 16:00:00,17,29,1006,21.01,0,0,16
2014-07-22 17:00:00,17,29,1006,24.14,0,0,11
2014-07-22 18:00:00,16,29,1006,28.16,0,0,15
2014-07-22 19:00:00,17,27,1006,0.89,0,0,8
2014-07-22 20:00:00,16,28,1006,3.13,0,0,12
2014-07-22 21:00:00,16,28,1006,6.26,0,0,19
2014-07-22 22:00:00,15,28,1006,10.28,0,0,21
2014-07-22 23:00:00,15,28,1006,14.3,0,0,17
2014-07-23 00:00:00,15,27,1006,17.43,0,0,16
2014-07-23 01:00:00,15,27,1005,21.45,0,0,20
2014-07-23 02:00:00,15,27,1005,24.58,0,0,20
2014-07-23 03:00:00,16,26,1005,26.37,0,0,21
2014-07-23 04:00:00,17,24,1005,0.45,0,0,23
2014-07-23 05:00:00,18,23,1005,0.9,0,0,12
2014-07-23 06:00:00,18,23,1005,1.35,0,0,13
2014-07-23 07:00:00,16,26,1005,1.79,0,0,19
2014-07-23 08:00:00,19,25,1005,0.89,0,0,20
2014-07-23 09:00:00,18,26,1005,1.79,0,0,16
2014-07-23 10:00:00,16,28,1005,4.92,0,0,18
2014-07-23 11:00:00,16,29,1004,8.94,0,0,19
2014-07-23 12:00:00,15,30,1004,12.07,0,0,13
2014-07-23 13:00:00,15,31,1004,3.13,0,0,22
2014-07-23 14:00:00,14,32,1003,6.26,0,0,20
2014-07-23 15:00:00,13,32,1002,3.13,0,0,16
2014-07-23 16:00:00,14,32,1002,6.26,0,0,20
2014-07-23 17:00:00,14,32,1001,8.05,0,0,21
2014-07-23 18:00:00,14,32,1001,11.18,0,0,21
2014-07-23 19:00:00,18,30,1002,4.02,0,0,42
2014-07-23 20:00:00,18,29,1002,8.04,0,0,46
2014-07-23 21:00:00,19,30,1003,11.17,0,0,43
2014-07-23 22:00:00,19,26,1003,0.89,0,0,42
2014-07-23 23:00:00,20,25,1003,0.89,0,0,41
2014-07-24 00:00:00,21,25,1003,0.89,0,0,46
2014-07-24 01:00:00,21,24,1003,0.89,0,0,55
2014-07-24 02:00:00,21,24,1003,0.45,0,0,52
2014-07-24 03:00:00,21,24,1003,1.34,0,0,50
2014-07-24 04:00:00,20,24,1003,0.89,0,0,74
2014-07-24 05:00:00,20,23,1003,0.89,0,0,73
2014-07-24 06:00:00,20,23,1004,0.89,0,0,82
2014-07-24 07:00:00,20,24,1005,0.89,0,0,74
2014-07-24 08:00:00,20,25,1005,1.34,0,1,76
2014-07-24 09:00:00,21,26,1006,1.79,0,0,82
2014-07-24 10:00:00,21,26,1006,0.89,0,1,90
2014-07-24 11:00:00,21,26,1007,1.79,0,2,103
2014-07-24 12:00:00,20,28,1007,3.13,0,3,89
2014-07-24 13:00:00,21,28,1006,6.26,0,0,67
2014-07-24 14:00:00,20,29,1006,0.89,0,0,85
2014-07-24 15:00:00,20,29,1006,1.78,0,0,62
2014-07-24 16:00:00,19,29,1005,1.79,0,0,50
2014-07-24 17:00:00,20,29,1005,3.58,0,0,69
2014-07-24 18:00:00,19,30,1005,6.71,0,0,51
2014-07-24 19:00:00,18,28,1005,9.84,0,0,24
2014-07-24 20:00:00,18,26,1006,11.63,0,0,33
2014-07-24 21:00:00,19,26,1007,13.42,0,0,35
2014-07-24 22:00:00,20,24,1008,0.89,0,0,63
2014-07-24 23:00:00,19,22,1008,0.89,0,0,104
2014-07-25 00:00:00,19,21,1007,2.68,0,0,136
2014-07-25 01:00:00,20,22,1007,0.89,0,0,146
2014-07-25 02:00:00,19,21,1007,0.89,0,0,118
2014-07-25 03:00:00,19,20,1006,0.89,0,0,127
2014-07-25 04:00:00,19,20,1006,0.89,0,0,149
2014-07-25 05:00:00,18,20,1006,1.79,0,0,160
2014-07-25 06:00:00,19,20,1007,4.92,0,0,116
2014-07-25 07:00:00,19,23,1007,8.05,0,0,91
2014-07-25 08:00:00,20,26,1006,12.07,0,0,97
2014-07-25 09:00:00,18,29,1006,16.09,0,0,61
2014-07-25 10:00:00,18,31,1006,19.22,0,0,49
2014-07-25 11:00:00,18,32,1006,3.13,0,0,40
2014-07-25 12:00:00,17,32,1005,1.79,0,0,31
2014-07-25 13:00:00,17,33,1005,3.13,0,0,27
2014-07-25 14:00:00,16,33,1005,7.15,0,0,32
2014-07-25 15:00:00,17,34,1004,10.28,0,0,28
2014-07-25 16:00:00,17,33,1004,13.41,0,0,31
2014-07-25 17:00:00,16,33,1004,18.33,0,0,38
2014-07-25 18:00:00,15,32,1004,22.35,0,0,45
2014-07-25 19:00:00,15,31,1004,27.27,0,0,44
2014-07-25 20:00:00,14,29,1005,30.4,0,0,55
2014-07-25 21:00:00,15,28,1006,32.19,0,0,61
2014-07-25 22:00:00,15,27,1006,35.32,0,0,69
2014-07-25 23:00:00,16,26,1007,37.11,0,0,69
2014-07-26 00:00:00,16,26,1006,38.9,0,0,72
2014-07-26 01:00:00,18,25,1007,40.69,0,0,87
2014-07-26 02:00:00,18,24,1006,0.89,0,0,91
2014-07-26 03:00:00,19,23,1006,0.89,0,0,116
2014-07-26 04:00:00,18,23,1007,1.79,0,0,136
2014-07-26 05:00:00,18,22,1008,2.68,0,0,146
2014-07-26 06:00:00,19,22,1008,3.57,0,0,149
2014-07-26 07:00:00,20,25,1009,0.89,0,0,142
2014-07-26 08:00:00,20,27,1009,1.78,0,0,137
2014-07-26 09:00:00,20,29,1009,2.67,0,0,113
2014-07-26 10:00:00,20,30,1009,3.56,0,0,119
2014-07-26 11:00:00,20,31,1009,1.79,0,0,107
2014-07-26 12:00:00,20,32,1009,1.79,0,0,112
2014-07-26 13:00:00,19,34,1008,3.58,0,0,80
2014-07-26 14:00:00,18,34,1008,4.02,0,0,62
2014-07-26 15:00:00,17,35,1007,8.04,0,0,67
2014-07-26 16:00:00,16,35,1007,13.85,0,0,62
2014-07-26 17:00:00,16,35,1007,19.66,0,0,76
2014-07-26 18:00:00,16,34,1007,24.58,0,0,72
2014-07-26 19:00:00,16,32,1007,29.5,0,0,63
2014-07-26 20:00:00,16,31,1008,33.52,0,0,57
2014-07-26 21:00:00,17,30,1009,36.65,0,0,62
2014-07-26 22:00:00,16,29,1009,40.67,0,0,59
2014-07-26 23:00:00,15,29,1009,43.8,0,0,57
2014-07-27 00:00:00,16,27,1010,45.59,0,0,60
2014-07-27 01:00:00,16,27,1010,48.72,0,0,68
2014-07-27 02:00:00,16,26,1010,51.85,0,0,76
2014-07-27 03:00:00,16,26,1010,54.98,0,0,86
2014-07-27 04:00:00,17,24,1010,56.77,0,0,97
2014-07-27 05:00:00,17,24,1010,58.56,0,0,102
2014-07-27 06:00:00,18,24,1010,0.89,0,0,111
2014-07-27 07:00:00,18,25,1010,1.78,0,0,107
2014-07-27 08:00:00,18,26,1011,1.79,0,0,106
2014-07-27 09:00:00,18,28,1010,0.89,0,0,113
2014-07-27 10:00:00,18,30,1010,1.78,0,0,105
2014-07-27 11:00:00,19,32,1010,3.57,0,0,114
2014-07-27 12:00:00,18,34,1009,3.13,0,0,133
2014-07-27 13:00:00,17,34,1008,8.05,0,0,120
2014-07-27 14:00:00,16,36,1007,12.97,0,0,99
2014-07-27 15:00:00,17,36,1006,17.89,0,0,87
2014-07-27 16:00:00,18,35,1005,22.81,0,0,93
2014-07-27 17:00:00,17,34,1005,28.62,0,0,85
2014-07-27 18:00:00,18,33,1004,34.43,0,0,95
2014-07-27 19:00:00,18,32,1004,38.45,0,0,98
2014-07-27 20:00:00,19,30,1005,41.58,0,0,99
2014-07-27 21:00:00,19,29,1005,43.37,0,0,88
2014-07-27 22:00:00,19,27,1006,45.16,0,0,83
2014-07-27 23:00:00,19,28,1005,46.95,0,0,84
2014-07-28 00:00:00,20,27,1005,50.08,0,0,93
2014-07-28 01:00:00,20,27,1005,53.21,0,0,95
2014-07-28 02:00:00,21,26,1005,56.34,0,0,113
2014-07-28 03:00:00,21,25,1005,58.13,0,0,121
2014-07-28 04:00:00,21,25,1005,61.26,0,0,127
2014-07-28 05:00:00,21,24,1005,63.05,0,0,134
2014-07-28 06:00:00,21,24,1005,64.84,0,0,138
2014-07-28 07:00:00,21,25,1006,66.63,0,0,141
2014-07-28 08:00:00,21,27,1006,68.42,0,0,143
2014-07-28 09:00:00,22,29,1006,1.79,0,0,125
2014-07-28 10:00:00,21,30,1005,2.68,0,0,111
2014-07-28 11:00:00,20,33,1005,5.81,0,0,118
2014-07-28 12:00:00,19,34,1004,4.02,0,0,110
2014-07-28 13:00:00,18,35,1004,9.83,0,0,101
2014-07-28 14:00:00,17,36,1003,16.98,0,0,73
2014-07-28 15:00:00,17,36,1002,24.13,0,0,61
2014-07-28 16:00:00,17,35,1002,31.28,0,0,67
2014-07-28 17:00:00,17,34,1001,37.09,0,0,80
2014-07-28 18:00:00,17,34,1001,42.9,0,0,81
2014-07-28 19:00:00,20,33,1002,47.82,0,0,77
2014-07-28 20:00:00,19,32,1002,52.74,0,0,89
2014-07-28 21:00:00,20,31,1003,55.87,0,0,88
2014-07-28 22:00:00,20,28,1003,57.66,0,0,83
2014-07-28 23:00:00,20,28,1003,59.45,0,0,89
2014-07-29 00:00:00,21,28,1003,62.58,0,0,96
2014-07-29 01:00:00,21,28,1003,64.37,0,0,90
2014-07-29 02:00:00,21,28,1003,68.39,0,0,99
2014-07-29 03:00:00,21,27,1003,71.52,0,0,101
2014-07-29 04:00:00,21,26,1004,73.31,0,0,114
2014-07-29 05:00:00,21,25,1004,76.44,0,0,135
2014-07-29 06:00:00,21,25,1004,79.57,0,0,155
2014-07-29 07:00:00,21,26,1004,82.7,0,0,189
2014-07-29 08:00:00,21,28,1005,86.72,0,0,179
2014-07-29 09:00:00,22,30,1004,89.85,0,0,151
2014-07-29 10:00:00,22,32,1004,93.87,0,0,125
2014-07-29 11:00:00,21,32,1004,99.68,0,0,101
2014-07-29 12:00:00,19,32,1004,104.6,0,0,92
2014-07-29 13:00:00,19,34,1003,110.41,0,0,97
2014-07-29 14:00:00,19,35,1002,116.22,0,0,86
2014-07-29 15:00:00,18,34,1002,123.37,0,0,84
2014-07-29 16:00:00,18,34,1001,129.18,0,0,89
2014-07-29 17:00:00,20,33,1001,133.2,0,0,89
2014-07-29 18:00:00,20,32,1001,137.22,0,0,86
2014-07-29 19:00:00,20,31,1001,141.24,0,0,92
2014-07-29 20:00:00,21,30,1001,146.16,0,0,86
2014-07-29 21:00:00,20,30,1002,151.08,0,0,85
2014-07-29 22:00:00,22,28,1003,160.02,0,1,83
2014-07-29 23:00:00,23,24,1004,161.81,0,3,82
2014-07-30 00:00:00,22,23,1003,164.94,0,5,78
2014-07-30 01:00:00,22,24,1004,166.73,0,6,69
2014-07-30 02:00:00,21,23,1003,0.89,0,7,52
2014-07-30 03:00:00,22,23,1003,4.02,0,8,53
2014-07-30 04:00:00,22,23,1004,0.89,0,0,88
2014-07-30 05:00:00,22,23,1004,1.79,0,0,117
2014-07-30 06:00:00,22,23,1004,4.92,0,1,113
2014-07-30 07:00:00,22,23,1005,3.13,0,2,142
2014-07-30 08:00:00,22,23,1006,0.89,0,0,134
2014-07-30 09:00:00,22,24,1006,1.79,0,0,159
2014-07-30 10:00:00,21,25,1006,1.79,0,0,151
2014-07-30 11:00:00,21,26,1006,4.92,0,0,149
2014-07-30 12:00:00,21,26,1007,6.71,0,0,148
2014-07-30 13:00:00,21,27,1006,8.5,0,0,132
2014-07-30 14:00:00,22,28,1006,10.29,0,0,130
2014-07-30 15:00:00,22,28,1006,13.42,0,0,122
2014-07-30 16:00:00,22,28,1005,16.55,0,0,112
2014-07-30 17:00:00,21,28,1005,18.34,0,0,130
2014-07-30 18:00:00,22,27,1005,20.13,0,0,144
2014-07-30 19:00:00,22,27,1005,21.92,0,0,157
2014-07-30 20:00:00,22,26,1006,22.81,0,0,185
2014-07-30 21:00:00,22,25,1007,24.6,0,0,199
2014-07-30 22:00:00,22,25,1007,26.39,0,0,212
2014-07-30 23:00:00,22,24,1007,0.89,0,0,211
2014-07-31 00:00:00,22,25,1008,1.78,0,0,201
2014-07-31 01:00:00,22,25,1008,2.67,0,0,193
2014-07-31 02:00:00,23,25,1008,3.13,0,0,198
2014-07-31 03:00:00,23,25,1008,4.92,0,0,187
2014-07-31 04:00:00,22,24,1007,6.71,0,0,184
2014-07-31 05:00:00,23,24,1008,0.89,0,0,192
2014-07-31 06:00:00,23,24,1008,1.79,0,0,208
2014-07-31 07:00:00,23,24,1008,3.58,0,0,219
2014-07-31 08:00:00,23,25,1008,5.37,0,0,250
2014-07-31 09:00:00,23,26,1008,7.16,0,0,227
2014-07-31 10:00:00,23,27,1008,8.95,0,0,210
2014-07-31 11:00:00,22,28,1008,10.74,0,0,176
2014-07-31 12:00:00,22,29,1007,13.87,0,0,180
2014-07-31 13:00:00,22,30,1007,17,0,0,164
2014-07-31 14:00:00,22,31,1006,20.13,0,0,163
2014-07-31 15:00:00,22,31,1006,24.15,0,0,155
2014-07-31 16:00:00,22,31,1005,28.17,0,0,134
2014-07-31 17:00:00,22,30,1005,31.3,0,0,134
2014-07-31 18:00:00,22,30,1004,33.09,0,0,122
2014-07-31 19:00:00,22,29,1005,34.88,0,0,125
2014-07-31 20:00:00,22,28,1005,36.67,0,0,135
2014-07-31 21:00:00,22,27,1006,38.46,0,0,167
2014-07-31 22:00:00,22,27,1007,40.25,0,0,187
2014-07-31 23:00:00,22,26,1006,42.04,0,0,206
2014-08-01 00:00:00,22,26,1007,43.83,0,0,196
2014-08-01 01:00:00,22,26,1007,45.62,0,0,154
2014-08-01 02:00:00,22,25,1006,47.41,0,0,120
2014-08-01 03:00:00,22,25,1006,0.89,0,0,135
2014-08-01 04:00:00,22,24,1006,1.79,0,0,132
2014-08-01 05:00:00,22,24,1006,3.58,0,0,136
2014-08-01 06:00:00,23,24,1007,0.89,0,0,146
2014-08-01 07:00:00,23,25,1007,1.79,0,0,159
2014-08-01 08:00:00,23,26,1007,3.58,0,0,179
2014-08-01 09:00:00,23,26,1008,5.37,0,0,185
2014-08-01 10:00:00,23,28,1007,8.5,0,0,152
2014-08-01 11:00:00,23,29,1007,10.29,0,0,112
2014-08-01 12:00:00,22,31,1007,1.79,0,0,123
2014-08-01 13:00:00,22,32,1006,3.58,0,0,109
2014-08-01 14:00:00,22,32,1006,1.79,0,0,103
2014-08-01 15:00:00,22,32,1005,4.92,0,0,98
2014-08-01 16:00:00,22,32,1005,8.05,0,0,94
2014-08-01 17:00:00,22,32,1005,11.18,0,0,106
2014-08-01 18:00:00,23,31,1005,14.31,0,0,115
2014-08-01 19:00:00,23,30,1005,16.1,0,0,124
2014-08-01 20:00:00,23,29,1005,17.89,0,0,134
2014-08-01 21:00:00,23,28,1006,0.89,0,0,134
